Id,Category
14006,Pron
14007,Noun
14008,Pron
14009,Conj
14010,Verb
14011,Punc
14012,Verb
14013,Punc
14014,Noun
14015,Punc
14016,Noun
14017,Pron
14018,Noun
14019,Noun
14020,Noun
14021,Noun
14022,Verb
14023,Punc
14024,Noun
14025,Noun
14026,Noun
14027,Noun
14028,Noun
14029,Conj
14030,Noun
14031,Noun
14032,Noun
14033,Noun
14034,Noun
14035,Noun
14036,Noun
14037,Noun
14038,Noun
14039,Verb
14040,Punc
14041,Pron
14042,Postp
14043,Noun
14044,Noun
14045,Verb
14046,Punc
14047,Pron
14048,Adj
14049,Verb
14050,Punc
14051,Noun
14052,Adv
14053,Adv
14054,Noun
14055,Noun
14056,Noun
14057,Conj
14058,Punc
14059,Noun
14060,Noun
14061,Adv
14062,Adj
14063,Noun
14064,Noun
14065,Noun
14066,Adv
14067,Verb
14068,Punc
14069,Punc
14070,Adv
14071,Noun
14072,Adj
14073,Noun
14074,Noun
14075,Noun
14076,Verb
14077,Punc
14078,Noun
14079,Noun
14080,Noun
14081,Postp
14082,Noun
14083,Noun
14084,Noun
14085,Adj
14086,Noun
14087,Adj
14088,Adj
14089,Noun
14090,Conj
14091,Noun
14092,Noun
14093,Noun
14094,Noun
14095,Noun
14096,Verb
14097,Punc
14098,Noun
14099,Noun
14100,Verb
14101,Punc
14102,Noun
14103,Noun
14104,Conj
14105,Noun
14106,Noun
14107,Noun
14108,Noun
14109,Conj
14110,Noun
14111,Noun
14112,Noun
14113,Verb
14114,Punc
14115,Det
14116,Noun
14117,Postp
14118,Verb
14119,Punc
14120,Noun
14121,Noun
14122,Noun
14123,Noun
14124,Noun
14125,Postp
14126,Noun
14127,Adv
14128,Verb
14129,Punc
14130,Noun
14131,Noun
14132,Postp
14133,Verb
14134,Postp
14135,Verb
14136,Punc
14137,Noun
14138,Adj
14139,Noun
14140,Noun
14141,Adj
14142,Noun
14143,Postp
14144,Noun
14145,Adj
14146,Noun
14147,Verb
14148,Punc
14149,Conj
14150,Noun
14151,Noun
14152,Adv
14153,Noun
14154,Noun
14155,Adj
14156,Noun
14157,Noun
14158,Postp
14159,Adj
14160,Det
14161,Noun
14162,Punc
14163,Noun
14164,Det
14165,Noun
14166,Noun
14167,Verb
14168,Punc
14169,Conj
14170,Conj
14171,Noun
14172,Noun
14173,Noun
14174,Noun
14175,Noun
14176,Noun
14177,Postp
14178,Adj
14179,Noun
14180,Conj
14181,Verb
14182,Punc
14183,Noun
14184,Det
14185,Noun
14186,Num
14187,Noun
14188,Noun
14189,Noun
14190,Noun
14191,Noun
14192,Num
14193,Noun
14194,Noun
14195,Noun
14196,Adj
14197,Noun
14198,Adv
14199,Noun
14200,Verb
14201,Punc
14202,Noun
14203,Noun
14204,Noun
14205,Noun
14206,Det
14207,Noun
14208,Conj
14209,Num
14210,Noun
14211,Noun
14212,Conj
14213,Verb
14214,Punc
14215,Noun
14216,Noun
14217,Noun
14218,Noun
14219,Noun
14220,Noun
14221,Noun
14222,Conj
14223,Noun
14224,Verb
14225,Punc
14226,Noun
14227,Punc
14228,Noun
14229,Noun
14230,Adj
14231,Noun
14232,Noun
14233,Noun
14234,Num
14235,Noun
14236,Verb
14237,Punc
14238,Noun
14239,Noun
14240,Noun
14241,Noun
14242,Num
14243,Noun
14244,Noun
14245,Conj
14246,Noun
14247,Noun
14248,Verb
14249,Punc
14250,Noun
14251,Noun
14252,Noun
14253,Verb
14254,Punc
14255,Noun
14256,Adj
14257,Noun
14258,Adj
14259,Noun
14260,Conj
14261,Noun
14262,Adj
14263,Noun
14264,Conj
14265,Noun
14266,Det
14267,Noun
14268,Noun
14269,Postp
14270,Noun
14271,Verb
14272,Punc
14273,Noun
14274,Noun
14275,Noun
14276,Verb
14277,Punc
14278,Noun
14279,Adj
14280,Noun
14281,Verb
14282,Punc
14283,Adv
14284,Num
14285,Noun
14286,Postp
14287,Noun
14288,Noun
14289,Noun
14290,Noun
14291,Noun
14292,Conj
14293,Noun
14294,Adj
14295,Adv
14296,Adj
14297,Noun
14298,Noun
14299,Conj
14300,Noun
14301,Verb
14302,Punc
14303,Adj
14304,Noun
14305,Noun
14306,Noun
14307,Adj
14308,Noun
14309,Conj
14310,Adj
14311,Punc
14312,Adv
14313,Adj
14314,Noun
14315,Noun
14316,Punc
14317,Noun
14318,Noun
14319,Noun
14320,Noun
14321,Noun
14322,Noun
14323,Noun
14324,Noun
14325,Noun
14326,Verb
14327,Punc
14328,Noun
14329,Noun
14330,Verb
14331,Punc
14332,Noun
14333,Noun
14334,Noun
14335,Noun
14336,Noun
14337,Noun
14338,Noun
14339,Noun
14340,Noun
14341,Adv
14342,Conj
14343,Noun
14344,Verb
14345,Punc
14346,Interj
14347,Noun
14348,Noun
14349,Adj
14350,Noun
14351,Postp
14352,Noun
14353,Adv
14354,Noun
14355,Num
14356,Noun
14357,Noun
14358,Verb
14359,Punc
14360,Punc
14361,Noun
14362,Noun
14363,Punc
14364,Det
14365,Noun
14366,Noun
14367,Noun
14368,Noun
14369,Noun
14370,Noun
14371,Noun
14372,Conj
14373,Verb
14374,Punc
14375,Num
14376,Punc
14377,Noun
14378,Noun
14379,Adj
14380,Noun
14381,Noun
14382,Noun
14383,Noun
14384,Noun
14385,Noun
14386,Noun
14387,Punc
14388,Det
14389,Noun
14390,Noun
14391,Noun
14392,Noun
14393,Noun
14394,Adj
14395,Noun
14396,Punc
14397,Adv
14398,Verb
14399,Conj
14400,Noun
14401,Noun
14402,Noun
14403,Noun
14404,Adj
14405,Noun
14406,Adv
14407,Noun
14408,Noun
14409,Verb
14410,Punc
14411,Noun
14412,Noun
14413,Noun
14414,Adv
14415,Verb
14416,Conj
14417,Noun
14418,Noun
14419,Pron
14420,Verb
14421,Punc
14422,Interj
14423,Noun
14424,Conj
14425,Verb
14426,Punc
14427,Noun
14428,Adj
14429,Det
14430,Noun
14431,Adj
14432,Noun
14433,Noun
14434,Noun
14435,Noun
14436,Noun
14437,Noun
14438,Noun
14439,Conj
14440,Adj
14441,Det
14442,Noun
14443,Noun
14444,Verb
14445,Punc
14446,Noun
14447,Noun
14448,Adj
14449,Noun
14450,Noun
14451,Noun
14452,Noun
14453,Noun
14454,Verb
14455,Punc
14456,Noun
14457,Adj
14458,Noun
14459,Noun
14460,Noun
14461,Noun
14462,Noun
14463,Verb
14464,Punc
14465,Noun
14466,Adj
14467,Det
14468,Noun
14469,Adj
14470,Det
14471,Noun
14472,Det
14473,Noun
14474,Noun
14475,Noun
14476,Verb
14477,Punc
14478,Punc
14479,Adv
14480,Noun
14481,Adj
14482,Det
14483,Noun
14484,Noun
14485,Noun
14486,Adv
14487,Verb
14488,Punc
14489,Verb
14490,Punc
14491,Noun
14492,Punc
14493,Punc
14494,Conj
14495,Noun
14496,Adj
14497,Noun
14498,Det
14499,Noun
14500,Pron
14501,Noun
14502,Noun
14503,Conj
14504,Noun
14505,Noun
14506,Verb
14507,Punc
14508,Conj
14509,Det
14510,Noun
14511,Noun
14512,Noun
14513,Adj
14514,Det
14515,Noun
14516,Verb
14517,Punc
14518,Verb
14519,Punc
14520,Noun
14521,Adj
14522,Conj
14523,Adj
14524,Noun
14525,Noun
14526,Noun
14527,Noun
14528,Adj
14529,Noun
14530,Postp
14531,Num
14532,Noun
14533,Verb
14534,Punc
14535,Noun
14536,Noun
14537,Noun
14538,Postp
14539,Noun
14540,Noun
14541,Noun
14542,Conj
14543,Noun
14544,Noun
14545,Conj
14546,Noun
14547,Noun
14548,Noun
14549,Adj
14550,Noun
14551,Noun
14552,Verb
14553,Noun
14554,Postp
14555,Conj
14556,Noun
14557,Noun
14558,Noun
14559,Conj
14560,Noun
14561,Noun
14562,Punc
14563,Noun
14564,Noun
14565,Conj
14566,Noun
14567,Noun
14568,Noun
14569,Punc
14570,Punc
14571,Noun
14572,Punc
14573,Noun
14574,Adv
14575,Verb
14576,Punc
14577,Adj
14578,Noun
14579,Adj
14580,Noun
14581,Conj
14582,Adj
14583,Punc
14584,Verb
14585,Punc
14586,Noun
14587,Conj
14588,Adj
14589,Noun
14590,Punc
14591,Verb
14592,Punc
14593,Noun
14594,Adv
14595,Verb
14596,Punc
14597,Noun
14598,Verb
14599,Punc
14600,Adj
14601,Noun
14602,Noun
14603,Conj
14604,Verb
14605,Punc
14606,Noun
14607,Punc
14608,Noun
14609,Adv
14610,Verb
14611,Punc
14612,Noun
14613,Punc
14614,Noun
14615,Noun
14616,Noun
14617,Noun
14618,Noun
14619,Noun
14620,Noun
14621,Verb
14622,Punc
14623,Noun
14624,Punc
14625,Noun
14626,Noun
14627,Noun
14628,Noun
14629,Verb
14630,Punc
14631,Noun
14632,Noun
14633,Noun
14634,Noun
14635,Noun
14636,Noun
14637,Noun
14638,Adv
14639,Verb
14640,Punc
14641,Noun
14642,Noun
14643,Noun
14644,Noun
14645,Noun
14646,Noun
14647,Noun
14648,Noun
14649,Noun
14650,Noun
14651,Adv
14652,Verb
14653,Punc
14654,Noun
14655,Noun
14656,Noun
14657,Adj
14658,Punc
14659,Noun
14660,Num
14661,Noun
14662,Conj
14663,Det
14664,Noun
14665,Postp
14666,Adj
14667,Adj
14668,Noun
14669,Noun
14670,Noun
14671,Conj
14672,Noun
14673,Noun
14674,Noun
14675,Verb
14676,Punc
14677,Noun
14678,Noun
14679,Noun
14680,Noun
14681,Noun
14682,Adj
14683,Noun
14684,Punc
14685,Noun
14686,Noun
14687,Noun
14688,Noun
14689,Noun
14690,Noun
14691,Noun
14692,Noun
14693,Verb
14694,Punc
14695,Noun
14696,Adj
14697,Noun
14698,Noun
14699,Noun
14700,Noun
14701,Noun
14702,Noun
14703,Verb
14704,Punc
14705,Pron
14706,Verb
14707,Punc
14708,Punc
14709,Verb
14710,Punc
14711,Noun
14712,Noun
14713,Noun
14714,Adj
14715,Noun
14716,Noun
14717,Noun
14718,Noun
14719,Punc
14720,Noun
14721,Noun
14722,Noun
14723,Noun
14724,Postp
14725,Noun
14726,Adj
14727,Noun
14728,Verb
14729,Punc
14730,Noun
14731,Noun
14732,Num
14733,Noun
14734,Conj
14735,Num
14736,Noun
14737,Noun
14738,Adv
14739,Conj
14740,Adj
14741,Noun
14742,Noun
14743,Verb
14744,Punc
14745,Noun
14746,Adv
14747,Adv
14748,Noun
14749,Noun
14750,Adj
14751,Det
14752,Noun
14753,Verb
14754,Punc
14755,Det
14756,Noun
14757,Det
14758,Noun
14759,Noun
14760,Adj
14761,Noun
14762,Verb
14763,Punc
14764,Noun
14765,Verb
14766,Punc
14767,Noun
14768,Noun
14769,Noun
14770,Noun
14771,Noun
14772,Verb
14773,Punc
14774,Noun
14775,Noun
14776,Noun
14777,Noun
14778,Verb
14779,Punc
14780,Noun
14781,Noun
14782,Verb
14783,Punc
14784,Noun
14785,Noun
14786,Noun
14787,Noun
14788,Noun
14789,Noun
14790,Noun
14791,Noun
14792,Noun
14793,Noun
14794,Noun
14795,Verb
14796,Punc
14797,Noun
14798,Noun
14799,Noun
14800,Noun
14801,Noun
14802,Noun
14803,Verb
14804,Punc
14805,Noun
14806,Punc
14807,Noun
14808,Noun
14809,Noun
14810,Noun
14811,Noun
14812,Noun
14813,Noun
14814,Noun
14815,Verb
14816,Punc
14817,Num
14818,Noun
14819,Postp
14820,Noun
14821,Noun
14822,Adj
14823,Adj
14824,Punc
14825,Adj
14826,Conj
14827,Noun
14828,Noun
14829,Conj
14830,Pron
14831,Noun
14832,Noun
14833,Noun
14834,Postp
14835,Det
14836,Noun
14837,Noun
14838,Noun
14839,Punc
14840,Adv
14841,Verb
14842,Punc
14843,Verb
14844,Punc
14845,Det
14846,Noun
14847,Punc
14848,Noun
14849,Noun
14850,Verb
14851,Punc
14852,Punc
14853,Verb
14854,Punc
14855,Verb
14856,Punc
14857,Verb
14858,Punc
14859,Verb
14860,Punc
14861,Punc
14862,Pron
14863,Conj
14864,Noun
14865,Conj
14866,Conj
14867,Noun
14868,Noun
14869,Verb
14870,Punc
14871,Punc
14872,Verb
14873,Punc
14874,Punc
14875,Verb
14876,Punc
14877,Punc
14878,Punc
14879,Verb
14880,Punc
14881,Pron
14882,Num
14883,Noun
14884,Verb
14885,Punc
14886,Punc
14887,Det
14888,Noun
14889,Noun
14890,Adj
14891,Noun
14892,Noun
14893,Noun
14894,Noun
14895,Adj
14896,Noun
14897,Noun
14898,Verb
14899,Punc
14900,Punc
14901,Noun
14902,Punc
14903,Verb
14904,Punc
14905,Noun
14906,Adv
14907,Noun
14908,Noun
14909,Noun
14910,Noun
14911,Noun
14912,Noun
14913,Verb
14914,Punc
14915,Noun
14916,Det
14917,Noun
14918,Noun
14919,Noun
14920,Noun
14921,Conj
14922,Adj
14923,Noun
14924,Verb
14925,Punc
14926,Noun
14927,Punc
14928,Noun
14929,Noun
14930,Noun
14931,Noun
14932,Noun
14933,Noun
14934,Noun
14935,Noun
14936,Verb
14937,Punc
14938,Punc
14939,Noun
14940,Adj
14941,Noun
14942,Noun
14943,Noun
14944,Noun
14945,Noun
14946,Noun
14947,Noun
14948,Conj
14949,Verb
14950,Punc
14951,Noun
14952,Noun
14953,Noun
14954,Pron
14955,Pron
14956,Noun
14957,Noun
14958,Noun
14959,Verb
14960,Punc
14961,Verb
14962,Punc
14963,Noun
14964,Punc
14965,Noun
14966,Noun
14967,Noun
14968,Noun
14969,Noun
14970,Noun
14971,Noun
14972,Conj
14973,Noun
14974,Noun
14975,Postp
14976,Noun
14977,Noun
14978,Verb
14979,Punc
14980,Noun
14981,Punc
14982,Noun
14983,Conj
14984,Verb
14985,Punc
14986,Punc
14987,Adj
14988,Conj
14989,Adj
14990,Noun
14991,Noun
14992,Noun
14993,Postp
14994,Adj
14995,Det
14996,Noun
14997,Verb
14998,Punc
14999,Noun
15000,Noun
15001,Adj
15002,Det
15003,Noun
15004,Noun
15005,Verb
15006,Punc
15007,Conj
15008,Conj
15009,Verb
15010,Punc
15011,Punc
15012,Noun
15013,Noun
15014,Det
15015,Noun
15016,Conj
15017,Noun
15018,Adj
15019,Postp
15020,Det
15021,Noun
15022,Punc
15023,Det
15024,Noun
15025,Verb
15026,Punc
15027,Noun
15028,Noun
15029,Verb
15030,Punc
15031,Det
15032,Noun
15033,Punc
15034,Adj
15035,Conj
15036,Noun
15037,Noun
15038,Verb
15039,Punc
15040,Punc
15041,Noun
15042,Conj
15043,Noun
15044,Pron
15045,Verb
15046,Punc
15047,Noun
15048,Verb
15049,Conj
15050,Noun
15051,Noun
15052,Verb
15053,Punc
15054,Noun
15055,Conj
15056,Adj
15057,Det
15058,Noun
15059,Verb
15060,Punc
15061,Det
15062,Noun
15063,Noun
15064,Adv
15065,Verb
15066,Punc
15067,Noun
15068,Verb
15069,Punc
15070,Noun
15071,Verb
15072,Punc
15073,Noun
15074,Adv
15075,Verb
15076,Punc
15077,Noun
15078,Punc
15079,Adj
15080,Noun
15081,Punc
15082,Noun
15083,Adv
15084,Noun
15085,Noun
15086,Verb
15087,Punc
15088,Pron
15089,Adj
15090,Noun
15091,Punc
15092,Noun
15093,Pron
15094,Verb
15095,Punc
15096,Noun
15097,Noun
15098,Noun
15099,Verb
15100,Punc
15101,Noun
15102,Noun
15103,Verb
15104,Punc
15105,Noun
15106,Verb
15107,Punc
15108,Noun
15109,Conj
15110,Noun
15111,Conj
15112,Adj
15113,Det
15114,Noun
15115,Noun
15116,Noun
15117,Pron
15118,Noun
15119,Verb
15120,Punc
15121,Noun
15122,Adv
15123,Adj
15124,Noun
15125,Punc
15126,Conj
15127,Det
15128,Noun
15129,Noun
15130,Punc
15131,Noun
15132,Punc
15133,Noun
15134,Punc
15135,Verb
15136,Punc
15137,Verb
15138,Punc
15139,Verb
15140,Punc
15141,Noun
15142,Punc
15143,Noun
15144,Punc
15145,Noun
15146,Postp
15147,Noun
15148,Noun
15149,Noun
15150,Conj
15151,Verb
15152,Punc
15153,Noun
15154,Det
15155,Noun
15156,Adj
15157,Postp
15158,Verb
15159,Conj
15160,Noun
15161,Noun
15162,Noun
15163,Noun
15164,Noun
15165,Adj
15166,Noun
15167,Punc
15168,Adj
15169,Noun
15170,Noun
15171,Noun
15172,Pron
15173,Pron
15174,Noun
15175,Verb
15176,Punc
15177,Noun
15178,Noun
15179,Adv
15180,Det
15181,Noun
15182,Noun
15183,Conj
15184,Adv
15185,Adj
15186,Noun
15187,Noun
15188,Punc
15189,Noun
15190,Postp
15191,Noun
15192,Verb
15193,Punc
15194,Adj
15195,Noun
15196,Punc
15197,Noun
15198,Adj
15199,Noun
15200,Noun
15201,Noun
15202,Verb
15203,Punc
15204,Noun
15205,Noun
15206,Noun
15207,Noun
15208,Noun
15209,Adj
15210,Noun
15211,Punc
15212,Noun
15213,Noun
15214,Adv
15215,Adv
15216,Noun
15217,Noun
15218,Verb
15219,Punc
15220,Noun
15221,Verb
15222,Punc
15223,Adj
15224,Noun
15225,Noun
15226,Noun
15227,Noun
15228,Noun
15229,Noun
15230,Noun
15231,Adv
15232,Verb
15233,Punc
15234,Verb
15235,Punc
15236,Noun
15237,Noun
15238,Noun
15239,Noun
15240,Noun
15241,Noun
15242,Verb
15243,Punc
15244,Noun
15245,Noun
15246,Noun
15247,Noun
15248,Noun
15249,Noun
15250,Noun
15251,Noun
15252,Postp
15253,Noun
15254,Adj
15255,Noun
15256,Verb
15257,Punc
15258,Noun
15259,Verb
15260,Punc
15261,Noun
15262,Verb
15263,Punc
15264,Noun
15265,Noun
15266,Noun
15267,Verb
15268,Punc
15269,Noun
15270,Punc
15271,Noun
15272,Punc
15273,Noun
15274,Noun
15275,Noun
15276,Punc
15277,Noun
15278,Noun
15279,Noun
15280,Noun
15281,Adj
15282,Noun
15283,Noun
15284,Noun
15285,Noun
15286,Noun
15287,Noun
15288,Noun
15289,Verb
15290,Punc
15291,Det
15292,Noun
15293,Noun
15294,Noun
15295,Postp
15296,Noun
15297,Noun
15298,Noun
15299,Noun
15300,Noun
15301,Noun
15302,Verb
15303,Punc
15304,Noun
15305,Noun
15306,Verb
15307,Punc
15308,Noun
15309,Verb
15310,Punc
15311,Verb
15312,Punc
15313,Verb
15314,Punc
15315,Adj
15316,Noun
15317,Noun
15318,Noun
15319,Adj
15320,Noun
15321,Verb
15322,Punc
15323,Noun
15324,Punc
15325,Adj
15326,Det
15327,Noun
15328,Noun
15329,Adj
15330,Noun
15331,Noun
15332,Noun
15333,Conj
15334,Noun
15335,Noun
15336,Noun
15337,Adj
15338,Noun
15339,Det
15340,Noun
15341,Verb
15342,Punc
15343,Conj
15344,Punc
15345,Det
15346,Noun
15347,Adj
15348,Noun
15349,Noun
15350,Noun
15351,Noun
15352,Noun
15353,Postp
15354,Noun
15355,Noun
15356,Verb
15357,Punc
15358,Noun
15359,Adv
15360,Noun
15361,Verb
15362,Punc
15363,Noun
15364,Noun
15365,Noun
15366,Noun
15367,Conj
15368,Postp
15369,Noun
15370,Adv
15371,Punc
15372,Punc
15373,Noun
15374,Noun
15375,Punc
15376,Adv
15377,Noun
15378,Noun
15379,Conj
15380,Noun
15381,Verb
15382,Punc
15383,Noun
15384,Noun
15385,Noun
15386,Noun
15387,Noun
15388,Noun
15389,Postp
15390,Noun
15391,Noun
15392,Noun
15393,Verb
15394,Punc
15395,Noun
15396,Adj
15397,Num
15398,Noun
15399,Noun
15400,Noun
15401,Noun
15402,Conj
15403,Noun
15404,Adj
15405,Noun
15406,Noun
15407,Noun
15408,Noun
15409,Noun
15410,Noun
15411,Verb
15412,Punc
15413,Noun
15414,Adj
15415,Det
15416,Noun
15417,Verb
15418,Punc
15419,Noun
15420,Punc
15421,Noun
15422,Conj
15423,Noun
15424,Noun
15425,Noun
15426,Verb
15427,Punc
15428,Noun
15429,Noun
15430,Verb
15431,Noun
15432,Verb
15433,Punc
15434,Noun
15435,Noun
15436,Noun
15437,Conj
15438,Noun
15439,Noun
15440,Noun
15441,Adj
15442,Det
15443,Noun
15444,Verb
15445,Punc
15446,Conj
15447,Punc
15448,Det
15449,Noun
15450,Adj
15451,Noun
15452,Noun
15453,Noun
15454,Noun
15455,Noun
15456,Postp
15457,Adv
15458,Noun
15459,Noun
15460,Conj
15461,Adj
15462,Noun
15463,Verb
15464,Punc
15465,Adv
15466,Noun
15467,Noun
15468,Verb
15469,Punc
15470,Noun
15471,Adj
15472,Noun
15473,Conj
15474,Postp
15475,Verb
15476,Conj
15477,Verb
15478,Punc
15479,Punc
15480,Noun
15481,Verb
15482,Punc
15483,Noun
15484,Noun
15485,Conj
15486,Adv
15487,Verb
15488,Punc
15489,Noun
15490,Noun
15491,Verb
15492,Punc
15493,Noun
15494,Noun
15495,Noun
15496,Verb
15497,Punc
15498,Noun
15499,Noun
15500,Noun
15501,Noun
15502,Noun
15503,Verb
15504,Punc
15505,Noun
15506,Noun
15507,Noun
15508,Adj
15509,Det
15510,Noun
15511,Verb
15512,Punc
15513,Noun
15514,Verb
15515,Punc
15516,Noun
15517,Noun
15518,Verb
15519,Punc
15520,Noun
15521,Noun
15522,Adv
15523,Noun
15524,Noun
15525,Verb
15526,Punc
15527,Noun
15528,Noun
15529,Noun
15530,Verb
15531,Punc
15532,Noun
15533,Noun
15534,Noun
15535,Adv
15536,Noun
15537,Noun
15538,Verb
15539,Punc
15540,Noun
15541,Noun
15542,Verb
15543,Punc
15544,Adj
15545,Noun
15546,Adj
15547,Noun
15548,Conj
15549,Verb
15550,Punc
15551,Noun
15552,Noun
15553,Noun
15554,Verb
15555,Punc
15556,Noun
15557,Noun
15558,Noun
15559,Noun
15560,Noun
15561,Noun
15562,Noun
15563,Conj
15564,Noun
15565,Noun
15566,Noun
15567,Noun
15568,Verb
15569,Punc
15570,Noun
15571,Num
15572,Noun
15573,Noun
15574,Noun
15575,Adv
15576,Adv
15577,Noun
15578,Num
15579,Noun
15580,Verb
15581,Punc
15582,Noun
15583,Noun
15584,Noun
15585,Verb
15586,Punc
15587,Noun
15588,Noun
15589,Adj
15590,Noun
15591,Noun
15592,Verb
15593,Punc
15594,Noun
15595,Noun
15596,Noun
15597,Verb
15598,Punc
15599,Noun
15600,Noun
15601,Noun
15602,Noun
15603,Adv
15604,Adj
15605,Noun
15606,Noun
15607,Adj
15608,Noun
15609,Conj
15610,Noun
15611,Noun
15612,Noun
15613,Noun
15614,Noun
15615,Verb
15616,Punc
15617,Noun
15618,Noun
15619,Noun
15620,Noun
15621,Verb
15622,Punc
15623,Adj
15624,Noun
15625,Punc
15626,Noun
15627,Noun
15628,Noun
15629,Noun
15630,Adj
15631,Noun
15632,Punc
15633,Verb
15634,Punc
15635,Conj
15636,Noun
15637,Noun
15638,Punc
15639,Noun
15640,Noun
15641,Noun
15642,Noun
15643,Noun
15644,Verb
15645,Punc
15646,Adj
15647,Noun
15648,Verb
15649,Punc
15650,Noun
15651,Verb
15652,Punc
15653,Noun
15654,Adj
15655,Noun
15656,Punc
15657,Noun
15658,Conj
15659,Noun
15660,Noun
15661,Noun
15662,Adj
15663,Noun
15664,Adv
15665,Adj
15666,Noun
15667,Punc
15668,Noun
15669,Noun
15670,Noun
15671,Verb
15672,Punc
15673,Noun
15674,Noun
15675,Noun
15676,Noun
15677,Conj
15678,Noun
15679,Noun
15680,Noun
15681,Noun
15682,Conj
15683,Noun
15684,Noun
15685,Noun
15686,Noun
15687,Noun
15688,Noun
15689,Adj
15690,Det
15691,Noun
15692,Noun
15693,Noun
15694,Verb
15695,Punc
15696,Noun
15697,Verb
15698,Punc
15699,Noun
15700,Noun
15701,Noun
15702,Noun
15703,Noun
15704,Noun
15705,Noun
15706,Noun
15707,Noun
15708,Adv
15709,Verb
15710,Punc
15711,Adj
15712,Noun
15713,Punc
15714,Noun
15715,Conj
15716,Noun
15717,Noun
15718,Adj
15719,Det
15720,Noun
15721,Det
15722,Noun
15723,Noun
15724,Noun
15725,Noun
15726,Noun
15727,Noun
15728,Punc
15729,Adj
15730,Noun
15731,Conj
15732,Noun
15733,Noun
15734,Postp
15735,Noun
15736,Verb
15737,Punc
15738,Noun
15739,Det
15740,Noun
15741,Noun
15742,Noun
15743,Noun
15744,Noun
15745,Noun
15746,Conj
15747,Noun
15748,Conj
15749,Verb
15750,Punc
15751,Det
15752,Noun
15753,Noun
15754,Noun
15755,Postp
15756,Noun
15757,Noun
15758,Adj
15759,Det
15760,Adj
15761,Noun
15762,Punc
15763,Noun
15764,Noun
15765,Verb
15766,Punc
15767,Noun
15768,Verb
15769,Punc
15770,Noun
15771,Noun
15772,Postp
15773,Noun
15774,Verb
15775,Punc
15776,Noun
15777,Postp
15778,Noun
15779,Verb
15780,Punc
15781,Noun
15782,Postp
15783,Num
15784,Noun
15785,Noun
15786,Postp
15787,Noun
15788,Verb
15789,Punc
15790,Noun
15791,Noun
15792,Adj
15793,Noun
15794,Postp
15795,Adj
15796,Noun
15797,Noun
15798,Noun
15799,Noun
15800,Noun
15801,Verb
15802,Punc
15803,Noun
15804,Noun
15805,Noun
15806,Noun
15807,Noun
15808,Postp
15809,Conj
15810,Noun
15811,Noun
15812,Noun
15813,Noun
15814,Verb
15815,Punc
15816,Noun
15817,Noun
15818,Noun
15819,Noun
15820,Noun
15821,Noun
15822,Noun
15823,Verb
15824,Punc
15825,Noun
15826,Conj
15827,Adj
15828,Noun
15829,Noun
15830,Noun
15831,Noun
15832,Noun
15833,Adj
15834,Noun
15835,Postp
15836,Verb
15837,Punc
15838,Noun
15839,Noun
15840,Noun
15841,Noun
15842,Noun
15843,Noun
15844,Verb
15845,Punc
15846,Adj
15847,Noun
15848,Noun
15849,Verb
15850,Punc
15851,Noun
15852,Noun
15853,Noun
15854,Noun
15855,Noun
15856,Adj
15857,Noun
15858,Noun
15859,Adv
15860,Noun
15861,Adv
15862,Adv
15863,Verb
15864,Punc
15865,Noun
15866,Adj
15867,Noun
15868,Adv
15869,Verb
15870,Punc
15871,Conj
15872,Noun
15873,Verb
15874,Punc
15875,Adj
15876,Noun
15877,Verb
15878,Punc
15879,Verb
15880,Punc
15881,Noun
15882,Adj
15883,Noun
15884,Punc
15885,Noun
15886,Punc
15887,Noun
15888,Verb
15889,Punc
15890,Noun
15891,Noun
15892,Noun
15893,Noun
15894,Noun
15895,Conj
15896,Noun
15897,Verb
15898,Punc
15899,Det
15900,Noun
15901,Conj
15902,Noun
15903,Noun
15904,Conj
15905,Noun
15906,Noun
15907,Noun
15908,Noun
15909,Noun
15910,Verb
15911,Punc
15912,Pron
15913,Noun
15914,Noun
15915,Noun
15916,Verb
15917,Punc
15918,Noun
15919,Adj
15920,Num
15921,Noun
15922,Noun
15923,Noun
15924,Postp
15925,Noun
15926,Noun
15927,Adj
15928,Noun
15929,Punc
15930,Noun
15931,Noun
15932,Noun
15933,Num
15934,Noun
15935,Verb
15936,Punc
15937,Noun
15938,Verb
15939,Punc
15940,Noun
15941,Conj
15942,Noun
15943,Noun
15944,Noun
15945,Noun
15946,Punc
15947,Noun
15948,Noun
15949,Noun
15950,Postp
15951,Noun
15952,Noun
15953,Noun
15954,Verb
15955,Punc
15956,Det
15957,Noun
15958,Noun
15959,Noun
15960,Num
15961,Noun
15962,Noun
15963,Noun
15964,Noun
15965,Noun
15966,Verb
15967,Punc
15968,Noun
15969,Postp
15970,Det
15971,Noun
15972,Noun
15973,Noun
15974,Verb
15975,Punc
15976,Noun
15977,Conj
15978,Noun
15979,Noun
15980,Noun
15981,Conj
15982,Det
15983,Noun
15984,Det
15985,Noun
15986,Noun
15987,Noun
15988,Verb
15989,Punc
15990,Noun
15991,Noun
15992,Verb
15993,Punc
15994,Noun
15995,Noun
15996,Conj
15997,Noun
15998,Noun
15999,Noun
16000,Noun
16001,Verb
16002,Punc
16003,Noun
16004,Noun
16005,Verb
16006,Punc
16007,Noun
16008,Conj
16009,Noun
16010,Noun
16011,Verb
16012,Punc
16013,Noun
16014,Adj
16015,Det
